origin,destination,sexo,flow
4625019,4608301,hombre,3.15825
46190,4601901,hombre,12.10775
0305001,03074_AM,hombre,3.75
4618402,46116,hombre,6.30275
4615903,4613106,hombre,3.75
46255_AM,0300902,hombre,1.75
46139,46081,hombre,8.24525
1203201,12072_AM,hombre,11.0
03094,4625009,hombre,2.45525
4607802,12140_AM,mujer,7.68675
4624802,4625015,hombre,10.537249999999998
46035,46181,mujer,6.987
46093,4625014,mujer,3.25
46077,4617101,mujer,4.27025
4625018,1204008,mujer,4.6217500000000005
46035,03035_AM,mujer,2.0
12031,46122,mujer,1.0
0305905,12138,mujer,0.5
4608301,46217_AM,mujer,11.841000000000001
46139,46231_AM,hombre,7.25
12080_AM,12072_AM,hombre,5.253
1204007,12121_AM,hombre,7.6795
0303103,0301902,hombre,1.0
4618401,4601701,hombre,1.5
03128,0307902,hombre,0.5
0305901,4601701,hombre,0.5
46170,0305302,hombre,1.5
0312201,46072,hombre,0.75
4607801,12138,hombre,2.46275
4613103,46233,hombre,5.41175
0305902,03140,hombre,4.82525
46037_AM,4625007,hombre,4.23
0304102,0313303,hombre,0.83675
4624401,0311902,mujer,1.4935
0304702,46194,hombre,6.92025
46029,0306604,hombre,0.92925
0306504,4625010,mujer,0.71125
0301402,0302102,hombre,9.263
03088,03095,mujer,1.0
0303102,0304901,mujer,1.75
0304702,0313902,mujer,3.75
12031,0301801,mujer,0.5
0301402,4615901,mujer,0.25
0309903,0303102,mujer,0.5
46207,0306507,mujer,2.75
0306602_AD,0304901,mujer,1.75
0305302,0305905,mujer,4.6739999999999995
46177_AM,4613104,mujer,1.25
1204007,4607002,hombre,4.0525
46016_AM,46176,hombre,3.75
4601902,4623503,hombre,7.25
46127_AM,4624404,hombre,1.6655
03105,0309002,hombre,4.25
46110,46168_AM,hombre,0.5
4601901,4625009,hombre,5.2265
03058,03094,hombre,1.325
03120,0310404,hombre,1.25
4613105,46042,hombre,2.5
46016_AM,4623802,hombre,3.14275
03026_AM,0306506,hombre,1.74475
0313901,0302102,hombre,0.75
0306302,46085,hombre,2.5
46022_AM,46181,hombre,14.843
4625011,03140,mujer,8.7925
46035,46157,mujer,4.25
46173_AM,4624401,hombre,0.25
0306506,0309905,hombre,17.7855
46132,46077,mujer,0.7985
0306506,0307902,mujer,3.41175
1208202,12138,hombre,6.437749999999999
03902,0301407,mujer,5.85025
4613102,0301404,mujer,4.65425
46195_AM,46166,mujer,0.25
0305302,03024,mujer,1.75
46054,4618401,mujer,1.25
0302102,46128_AM,mujer,2.75
0301903,03056,mujer,0.5
4625009,4601702,mujer,16.4805
03088,0304902,mujer,7.5
4625006,0313903,hombre,1.6005
0310202,4625001,hombre,4.0
4608304,0311901,hombre,0.5
1213503,4625002,hombre,6.07075
46203_AM,46127_AM,hombre,0.5
46176,46163,hombre,1.75
03128,46113,hombre,4.5
03069,46118_AM,hombre,0.75
46200_AM,46094,hombre,1.25
0301502,0306602_AD,hombre,2.75
46165,46122,hombre,0.5
0309002,03128,hombre,5.6525
4613104,46186,hombre,1.866
46165,1212602,hombre,2.5
46217_AM,4623803,hombre,1.5
46123,46054,hombre,1.25
4617101,1204008,hombre,4.44825
03112_AM,4607802,mujer,0.8675
46094,0300908,mujer,3.0315
46044,4625010,hombre,8.088
03096,03089,mujer,6.36275
46055_AM,4624404,mujer,2.5
46145,4603102,mujer,6.644500000000001
4618402,03901,mujer,0.5
46085,03092_AM,mujer,1.75
12012_AM,46237,mujer,1.0
46106_AM,46060,mujer,3.0
46097_AM,12021,mujer,0.25
03107,03138,mujer,1.67675
0302102,46256,mujer,0.5
4607801,4623803,hombre,2.6035
46135,46157,hombre,1.4340000000000002
46150_AM,4624404,hombre,3.06975
4624802,4607801,hombre,3.0
46077,46060,hombre,3.0
46139,46084_AM,hombre,9.0
46228,4618402,hombre,0.5
4608302,46118_AM,hombre,4.0
1213503,4615903,hombre,5.36725
46009,46145,hombre,1.7355
03043,0300905,hombre,3.75
0305905,0303101,hombre,2.6950000000000003
4615903,03005_AM,hombre,3.005
46205,12129_AM,hombre,3.5444999999999993
46020,12011_AM,mujer,1.0
0312101,4608304,mujer,0.5
46106_AM,0306303,mujer,1.0
46015,46255_AM,mujer,4.75
03011,0305302,mujer,5.375
46134,4614701,mujer,0.5
0301408,0309903,mujer,7.10275
4625001,46048,hombre,4.0
46164,1213501,hombre,3.457
1207701,46094,hombre,2.51425
46127_AM,03138,hombre,4.80275
4601703,4624402,hombre,1.0
4623503,46150_AM,hombre,2.5
4618402,03123_AM,hombre,3.0
46037_AM,4618401,hombre,1.75
03094,03081,mujer,5.7425
4623802,4624404,hombre,2.0695
46145,1213504,mujer,0.65375
1208402,4607002,hombre,4.16975
46039,4613107,hombre,2.1375
0308203,4624403,hombre,4.1855
4601705,4624401,mujer,9.87625
4624401,46084_AM,mujer,1.0
0310401,0309904,mujer,2.75
03140,46203_AM,mujer,1.0
46060,0304101,mujer,0.25
4624404,46106_AM,mujer,13.28625
46067_AM,46135,mujer,7.75
46256,12117,mujer,0.75
0300905,4613102,hombre,4.5
46105,03069,hombre,0.25
0306605,4613103,hombre,0.5
0307102,0306506,hombre,2.9037500000000005
12031,4625004,hombre,5.609999999999999
4607801,46261_AM,mujer,3.41525
03088,0305302,mujer,9.24325
46214_AM,0300903,hombre,0.96
0300908,46181,mujer,6.13975
1204006,46223,mujer,0.98975
0313302,0311902,mujer,7.40575
46217_AM,4613102,mujer,1.5
0312203,46230,mujer,1.26675
4623802,4615903,mujer,4.82925
4601705,46032,mujer,1.0
1204004,0302101,mujer,0.5
0313301,0313903,mujer,8.68275
0306602_AD,0309901,mujer,0.25
46164,46233,mujer,5.25
03101,0305002,mujer,0.75
46032,46054,mujer,9.328
12128_AM,12016_AM,hombre,9.60525
03011,0301901,hombre,0.75
0300903,0312203,hombre,18.25
46128_AM,1213503,hombre,1.0
46197_AM,46054,hombre,2.5
03023_AM,4625006,hombre,1.158
0306605,03118,hombre,1.5
03111,4625010,hombre,0.5
4600501,4623802,hombre,0.75
12138,1207701,mujer,0.89625
0306302,4625009,hombre,3.0305
4615901,1213501,mujer,1.5
0309002,46218_AM,mujer,0.5
4623802,46233,mujer,2.664
46203_AM,0304701,mujer,1.0
03034_AM,0305001,mujer,1.25
0308203,46165,mujer,2.86175
4613106,0312101,mujer,0.25
0304702,46211,mujer,4.25
0313302,0305302,mujer,1.0
4623504,03006_AM,mujer,0.75
46016_AM,46113,mujer,2.3890000000000002
4625018,03094,hombre,3.8870000000000005
4623501,46212_AM,hombre,8.0
4608301,46054,hombre,1.0
0301801,46080_AM,hombre,0.5
46166,1204008,hombre,5.0
1208403,4615902,hombre,1.25
0312102,0306302,hombre,1.5
0309001,46054,hombre,0.25
4601704,46164,hombre,1.2690000000000001
4625018,4601701,mujer,6.416
46022_AM,1204003,mujer,3.0875000000000004
4623803,4618401,mujer,1.75
46127_AM,0304702,mujer,2.0
46062,0300908,mujer,6.5
46081,0308203,mujer,1.0
46004_AM,0306503,mujer,0.75
4601701,4624802,mujer,2.0
03092_AM,0306301,mujer,3.5
4608303,0310203,mujer,0.25
03095,03120,mujer,1.25
46186,46132,mujer,0.75
46202,46035,mujer,14.934
12028,46022_AM,mujer,2.241
0304901,0304702,mujer,0.8955
46251_AM,46072,mujer,6.75
46261_AM,46011_AM,hombre,4.0
03006_AM,4614702,hombre,1.25
46173_AM,0305301,hombre,0.75
4624404,46258,hombre,2.25
0313302,0301803,mujer,2.54075
0305902,1204007,mujer,0.819
46194,0313903,mujer,4.515000000000001
03089,0313903,hombre,3.1525
12121_AM,46205,hombre,2.16825
4624401,4620401,hombre,4.91875
46214_AM,0301404,mujer,4.81875
46060,46081,mujer,3.5917499999999998
46106_AM,4624401,mujer,2.275
03093,46170,mujer,1.0
1204009,4618402,mujer,1.5
46035,4620402,mujer,1.6835
4607802,1204002,mujer,2.0
0306303,03069,mujer,3.5
1213504,46120_AM,mujer,8.19725
46223,46073_AM,mujer,1.0
1207701,12028,mujer,15.28425
46004_AM,03083,hombre,1.25
46067_AM,46169,hombre,7.8999999999999995
1213501,12129_AM,hombre,5.25
4608304,0309908,hombre,0.5
0302102,46214_AM,hombre,2.37975
0307102,0309002,hombre,0.75
0313901,1213503,hombre,0.25
46156,46164,hombre,1.0
12138,0312202,mujer,0.74575
0306604,4624403,hombre,1.57575
46179,1204008,mujer,0.32575
12011_AM,46182_AM,hombre,2.43225
0306504,46111,mujer,1.0
46155_AM,4613103,mujer,3.25
46195_AM,0308201,mujer,2.5
4600502,46173_AM,mujer,0.5
4608302,46032,mujer,0.25
1212602,4625009,mujer,8.967500000000001
0310402,0309908,mujer,0.75
03070,03013_AM,mujer,0.75
0303103,4613105,hombre,2.0
46183,0304102,hombre,1.0
46211,46194,hombre,1.75
0306301,46123,hombre,4.75
0310202,4607801,hombre,0.5
0301803,0313303,mujer,3.22875
4615901,03140,hombre,1.8235000000000001
12080_AM,4607002,hombre,2.12125
4600503,4625017,mujer,4.0
12027,46256,mujer,1.0
0300904,4625012,mujer,0.75
46168_AM,46197_AM,mujer,0.25
12016_AM,4625019,mujer,1.75
0306605,03074_AM,mujer,2.0
46128_AM,4625001,hombre,6.274500000000001
0305904,0301803,hombre,1.5
12136,46029,hombre,1.0
03058,0306302,hombre,0.75
12012_AM,12031,hombre,1.5
46165,46156,hombre,4.25
03077,0305002,hombre,3.5
4607002,4623802,hombre,1.302
0301902,0301801,mujer,1.685
1208402,46169,hombre,5.2867500000000005
4625008,03093,mujer,1.688
12004,1203202,hombre,4.66675
46207,4601702,hombre,2.5540000000000003
46009,12027,mujer,0.784
46013,46016_AM,mujer,0.75
03011,03123_AM,mujer,0.75
4625018,0311902,mujer,2.25
03092_AM,0304901,mujer,0.75
46118_AM,4608304,mujer,13.0
03093,03107,mujer,2.95575
4625003,1208202,mujer,9.12025
0312201,0300907,mujer,7.1955
12902_AM,0305903,mujer,0.25
4600502,46008,mujer,3.75
4622006,4613105,hombre,1.25
0303103,4608301,hombre,0.828
12034_AM,1203204,hombre,3.8522499999999997
0304901,4625004,hombre,4.25
46122,46009,hombre,4.0
1207701,46015,hombre,0.75
46903,1200502,hombre,3.25
46199,1204005,hombre,4.78725
0308203,46183,hombre,1.25
0306601,03064,hombre,0.5
46021,46093,hombre,6.1295
46163,4624401,hombre,5.32125
46116,46025,mujer,9.6705
0306604,46097_AM,hombre,2.466
0301803,0306506,hombre,7.920999999999999
4625007,0301407,hombre,1.1675
12080_AM,12124,hombre,22.65
4603103,46111,mujer,8.235
1204001,46165,mujer,0.25
4618402,46211,mujer,13.8015
1204008,46207,mujer,5.25
0306301,46132,mujer,1.75
03101,03111,mujer,0.75
46039,0304702,mujer,0.5
46233,0308202,mujer,1.25
46126,46228,mujer,8.0
03005_AM,4625011,hombre,3.3877499999999996
0303101,4618402,hombre,2.20825
1203204,4617102,hombre,1.5
4623501,4620402,hombre,1.75
4625019,1204003,hombre,0.5
4600501,46233,mujer,4.6745
4613106,46118_AM,hombre,1.5
03128,46166,hombre,0.75
12012_AM,1207701,hombre,2.0
0301406,1208402,hombre,0.84475
0300906,03094,hombre,1.9045
46194,03118,hombre,0.723
03069,46190,mujer,3.4175
4625017,12031,mujer,0.25
03128,0313901,mujer,8.066749999999999
46257,03005_AM,mujer,0.75
03058,0306302,mujer,0.75
1200903,46203_AM,mujer,1.5
46048,46063_AM,mujer,0.25
0305002,03077,mujer,2.25
0300902,46011_AM,hombre,1.25
0301904,12901,hombre,1.0
03069,46032,hombre,0.5
0302102,03034_AM,hombre,0.75
4625006,1213503,hombre,8.12025
4613107,46014,hombre,0.93275
1200502,12138,hombre,3.5125
46165,4613101,hombre,2.422
46116,4603102,hombre,3.97125
46094,0313301,mujer,1.6465
4603102,12104,mujer,1.0
4603101,4625007,mujer,4.0
1200502,12027,mujer,4.5845
46197_AM,46097_AM,mujer,0.5
1208401,4607001,mujer,0.25
46190,1213501,mujer,2.75
03128,46123,mujer,2.0
4625002,12901,mujer,1.75
03101,0306501,mujer,1.25
1213501,46120_AM,hombre,3.25
0307101,0306605,hombre,0.75
46029,46261_AM,hombre,3.0
12011_AM,1208401,hombre,2.25
46191,4625018,hombre,11.25
46016_AM,46156,hombre,4.0
46173_AM,03093,mujer,1.5375
46051,03076,mujer,0.7295
4607002,46251_AM,hombre,1.13025
0312203,46120_AM,mujer,0.90325
03005_AM,46110,mujer,1.2715
03043,46007_AM,mujer,0.95975
46255_AM,46230,mujer,2.0
4615901,4623803,mujer,2.7595
03088,03128,mujer,0.25
0306507,46118_AM,hombre,4.30575
1203201,4622003_AD,hombre,5.25
0300908,46217_AM,hombre,2.0
03093,0313302,hombre,2.1915
46067_AM,46249,hombre,0.75
4601702,4615901,hombre,1.25
03056,03101,hombre,2.5
46170,4625013,mujer,5.377
12012_AM,46166,hombre,4.7677499999999995
4624802,1204004,hombre,3.0
4625015,03140,mujer,2.69125
46021,46211,mujer,1.3135
0306302,4625007,mujer,4.4455
46213,4607002,mujer,11.69175
46233,03089,mujer,0.5
03046,03034_AM,mujer,1.6720000000000002
46202,12106_AM,mujer,3.25
4624401,46166,hombre,11.52925
0307903,0309902,hombre,0.25
1203201,12089,hombre,1.75
03123_AM,0311901,hombre,2.4415
46178,4623501,hombre,2.72075
46249,4624801,hombre,3.05275
4625005,1213502,hombre,8.29775
1200502,4617102,hombre,0.5
0310203,4625002,hombre,1.75
0301903,0309906,hombre,0.75
46094,0309908,hombre,0.5
4608301,46062,mujer,4.25
46145,4624802,mujer,0.75
0305903,0301803,mujer,1.0
46013,1200501,mujer,1.0
46181,4622007,mujer,0.5
03074_AM,03092_AM,hombre,0.25
46015,46212_AM,hombre,21.27775
46157,4625012,hombre,5.07025
03023_AM,03077,hombre,0.5
46132,03092_AM,hombre,3.32225
0300908,03076,mujer,1.5
4625013,0306501,hombre,2.4202500000000002
03056,0311301,hombre,0.51275
0312201,0304702,hombre,6.914
12104,1203204,mujer,4.0
46085,0311902,mujer,0.5
4622003_AD,0300907,mujer,0.75
03107,0307903,mujer,1.5
12053,46120_AM,mujer,9.25
46173_AM,46080_AM,mujer,0.5
12033_AM,46139,hombre,0.5
12021,4607802,hombre,1.0
03035_AM,03093,hombre,6.838500000000001
4624801,4607002,mujer,4.864
1203201,46014,mujer,2.5
46020,46193,mujer,0.75
4625010,0309902,mujer,2.0
46011_AM,03096,mujer,1.5
46218_AM,0300908,mujer,2.25
4625011,0309906,mujer,1.0
46181,46111,mujer,3.6310000000000002
46060,4613105,mujer,3.9855
46168_AM,46202,mujer,0.75
0313302,4624404,mujer,0.25
46077,4620401,mujer,1.0
03111,4625001,mujer,1.0
46111,1200903,hombre,3.249
46109,46008,hombre,1.25
46223,46170,hombre,1.25
4600502,12028,hombre,2.74425
03006_AM,0301408,hombre,4.1145
46170,0303103,hombre,0.75
4603103,4623503,hombre,7.64575
46218_AM,46249,hombre,0.5
4625010,0311902,mujer,3.59
4625016,46195_AM,mujer,1.7037499999999999
46182_AM,46165,mujer,1.5
0312203,03903,mujer,2.25
46060,0310402,mujer,0.5
1204006,46256,mujer,1.75
46029,4625017,mujer,1.0150000000000001
0300905,03042,mujer,1.25
46116,0300904,hombre,0.5
0305301,0304702,hombre,2.1405
1204003,4624404,hombre,1.0
4601703,46157,hombre,2.0
0313903,4607801,hombre,0.5
46126,1213503,mujer,0.25
4601704,46082,hombre,1.7069999999999999
0300905,46025,mujer,0.639
0304101,0309002,mujer,2.4985
46004_AM,4625002,mujer,5.44625
46015,1207702,mujer,2.5
03096,4625011,mujer,4.931
46170,4623803,mujer,0.5
46120_AM,4613101,mujer,0.5
46257,1208402,mujer,1.75
0306303,4624403,mujer,2.0
03903,0306601,mujer,0.75
1204006,0301404,hombre,2.28475
03026_AM,4625018,hombre,0.5
12028,46058_AM,hombre,1.0
4613106,0312202,hombre,0.25
0303103,0312102,hombre,10.87825
0304702,4600501,hombre,1.5
46230,46067_AM,hombre,3.0
4625001,12117,hombre,3.5
4622006,1208401,hombre,2.0
12136,4617102,hombre,0.75
46048,46190,hombre,1.10675
1200903,46213,hombre,0.755
1204005,4625019,mujer,1.07975
0306602_AD,0309902,mujer,1.5
46163,0313302,mujer,0.5
4623504,46089_AM,mujer,0.75
4625004,0302101,mujer,0.5
4615903,03101,mujer,2.75
03002_AM,46116,mujer,0.25
1207701,12140_AM,mujer,4.157
0313901,0305902,hombre,0.5
0306601,03035_AM,hombre,1.5
46048,46160_AM,hombre,0.5
46062,46211,hombre,7.5
1203202,46009,hombre,0.5
1208403,1203202,hombre,7.25
0306301,4600503,hombre,2.3135
0306304,0313301,mujer,0.75525
0301408,4624404,hombre,2.29975
46183,0300903,mujer,6.0
46123,46034,mujer,1.25
03089,0312101,mujer,10.5825
4622005_AD,46182_AM,mujer,5.943
03074_AM,03107,hombre,0.5
46097_AM,46011_AM,hombre,4.53675
0307901,4625016,hombre,0.75
4600501,1213502,hombre,1.75
12027,0306507,hombre,2.9002499999999998
0305901,03114,hombre,4.3445
03140,4623504,hombre,0.25
4601703,4623802,hombre,2.0
46105,46212_AM,hombre,6.2005
12012_AM,46182_AM,hombre,4.557
46169,12104,hombre,4.03025
03105,03092_AM,hombre,1.0925
0311902,03070,mujer,0.5
4625003,1200502,mujer,3.5
46207,4614701,mujer,0.75
46143_AM,46081,mujer,3.75
1212602,0306507,mujer,0.75
46257,03034_AM,mujer,0.5
0312102,03035_AM,mujer,7.874499999999999
0305003,0302102,mujer,0.5
46214_AM,0306602_AD,mujer,1.5
12104,4600503,mujer,1.0
4617102,03081,mujer,0.5
12128_AM,46060,hombre,2.5
4625018,46212_AM,hombre,4.5
0307902,03069,hombre,2.25
12140_AM,46186,hombre,2.0
03070,46094,hombre,0.5
46165,46168_AM,hombre,1.75
1203201,46082,hombre,4.75
46157,4625006,hombre,5.59325
46179,4625013,hombre,1.5755
46205,0306301,hombre,0.80875
0301501,0307903,mujer,1.3135
46073_AM,46102,hombre,4.36375
4624403,4615902,mujer,29.963250000000002
46194,0306301,mujer,3.81675
4624802,1204005,mujer,0.75
4603101,4608304,mujer,9.25
4625006,1208202,mujer,8.42975
46212_AM,46257,mujer,4.0504999999999995
46135,12080_AM,mujer,0.75
12117,1203204,mujer,1.75
0304101,0310202,mujer,3.25
0311902,46118_AM,mujer,0.5
46170,03028_AM,hombre,1.5
03028_AM,0307901,hombre,2.75
4620402,12011_AM,hombre,12.9825
4625014,46122,hombre,2.25
46106_AM,46223,hombre,5.629
4607001,1204001,hombre,0.25
46081,4623501,mujer,4.75
46110,46118_AM,mujer,4.3565000000000005
0307102,4625001,mujer,2.315
4613101,46197_AM,mujer,1.0
46255_AM,0313903,mujer,1.75
46178,46223,mujer,8.75
03081,03112_AM,mujer,1.5
12085,46025,mujer,0.75
4625009,1203205,hombre,4.27475
46163,1207701,hombre,1.5
0308202,0301403,hombre,1.25
4622007,4601701,hombre,1.43525
1200501,4625018,hombre,0.75
0309901,03011,hombre,1.0
03140,46116,hombre,1.357
0304701,4613103,hombre,0.25
0300903,0312201,hombre,3.016
46186,46211,hombre,1.734
46145,0306505,hombre,1.04775
0300907,0306505,hombre,2.0147500000000003
0305002,03128,mujer,0.76975
0303103,46186,hombre,0.65525
1207702,46207,mujer,2.25
46200_AM,46903,mujer,0.5
03046,0300908,mujer,5.0
4625014,12021,mujer,1.0
03005_AM,0300908,mujer,4.92075
0307903,0307102,mujer,0.5
4618402,46169,mujer,1.75
1200501,1200902,mujer,3.0
46062,4613105,hombre,4.5
46004_AM,03123_AM,hombre,0.5
0306604,0300905,mujer,1.78375
46055_AM,46011_AM,mujer,0.5
03076,03105,hombre,3.9415
0305301,0306503,mujer,2.67275
4613104,0306604,hombre,0.9595
1203204,4607802,hombre,1.53275
4625007,03140,mujer,0.99325
4615902,1207702,mujer,1.75
46218_AM,4625010,mujer,1.814
4625002,03069,mujer,1.0
0305302,03035_AM,mujer,8.25
46182_AM,1204009,mujer,0.25
4625002,03005_AM,mujer,2.0
46223,46231_AM,mujer,3.25
4623501,0308201,mujer,0.75
46168_AM,0304702,mujer,4.68625
4601902,46044,hombre,0.25
03120,0306601,hombre,1.0
4624404,4617101,hombre,7.7204999999999995
46134,4614701,hombre,1.0
0301406,46011_AM,hombre,2.34025
46195_AM,4607801,hombre,0.62675
46094,46082,mujer,4.72525
4625013,03097_AM,mujer,11.08325
03035_AM,4613105,mujer,2.25
4600503,46207,mujer,0.75
12104,12034_AM,mujer,1.5
0301901,0305904,mujer,1.5
46015,4614701,mujer,0.75
4623801,4600502,mujer,1.5
4614701,46260,hombre,2.058
03011,03081,hombre,10.438
4600503,0303102,hombre,0.25
03123_AM,0312201,mujer,13.616499999999998
0313303,4625003,mujer,0.88
1208201,12117,mujer,4.0
46110,0306601,mujer,0.75
4623803,0303103,mujer,1.75
4615902,0302101,mujer,1.0
46067_AM,12080_AM,mujer,0.5
4623802,0303102,mujer,0.75
46256,1204006,mujer,1.8455
12124,12027,hombre,9.059249999999999
46197_AM,46191,hombre,2.0
46213,1212602,hombre,0.5
4623504,0306302,mujer,1.5
03094,03092_AM,mujer,1.9925000000000002
0306304,46013,hombre,1.90475
0306301,46102,mujer,2.297
0302102,0310401,mujer,1.5
46039,46135,mujer,2.0
4601901,1213503,mujer,0.25
0304902,0313903,mujer,3.0
4625010,46113,mujer,3.6395
1213503,46135,mujer,2.5875
46062,4625018,mujer,0.25
4625007,12104,mujer,8.255749999999999
4623803,46116,hombre,3.05975
03095,4625015,hombre,3.0292499999999998
0311902,4613102,hombre,2.25
46213,1204009,hombre,1.755
46156,12106_AM,hombre,0.75
03101,46034,hombre,3.75
12106_AM,1200902,hombre,1.75
46132,4613106,hombre,1.5
0306502,46160_AM,hombre,0.6505
0301407,0307101,hombre,2.02025
03035_AM,46213,mujer,0.75
4613105,46193,mujer,1.5
4624403,4608303,mujer,1.63025
0313901,0304101,mujer,4.02975
4625004,1204001,mujer,3.38325
12089,46214_AM,mujer,1.53975
03089,03048,mujer,0.5
0304701,4625011,mujer,0.25
0312202,46173_AM,hombre,1.2105000000000001
46073_AM,4607002,hombre,2.03125
0313903,03081,hombre,4.25
46106_AM,12106_AM,hombre,4.7355
4613102,03081,hombre,0.75
46155_AM,46218_AM,hombre,0.5
46212_AM,46081,hombre,2.5
03026_AM,46150_AM,mujer,1.0
4622006,46139,hombre,1.042
0306507,46022_AM,mujer,1.77
1208202,4625010,hombre,22.065
46081,4607801,mujer,2.0
46207,46060,mujer,4.0
46116,4613105,mujer,1.98225
4603103,0303102,mujer,0.25
4623803,46006,hombre,1.0
46054,4624802,hombre,3.75
46122,1208402,hombre,8.0
46063_AM,46084_AM,hombre,10.0
1213502,46122,hombre,7.1005
03097_AM,4625012,hombre,2.25
4617102,1208202,hombre,0.25
03077,03096,hombre,0.75
46205,1213502,mujer,9.303
46191,4622005_AD,mujer,2.4227499999999997
1212602,4613104,hombre,0.8515
46029,4615903,mujer,28.3345
03077,0306605,mujer,1.0
12128_AM,46060,mujer,1.25
46054,46016_AM,mujer,2.0
1204001,46082,mujer,0.25
46216,4615902,mujer,13.51775
1200903,0308203,mujer,0.25
46048,03081,mujer,0.5
46223,03101,mujer,0.5
0306301,4625006,mujer,8.5175
0301501,0308203,hombre,0.25
46006,03095,hombre,0.25
0312101,0301801,hombre,2.4425
4625003,0312202,hombre,1.673
03026_AM,4618402,hombre,0.5
03043,0306501,hombre,2.4955
4613102,46081,hombre,7.36625
0309905,4625011,hombre,0.47575
4625015,0300904,hombre,0.55675
0306302,46035,mujer,1.0
0300908,4625016,mujer,3.2705
4613107,4624404,mujer,2.0
46230,03005_AM,mujer,0.25
46084_AM,4625005,mujer,4.87475
03013_AM,03034_AM,mujer,2.0
46251_AM,46007_AM,hombre,2.75
4608301,46007_AM,hombre,2.0
0301403,46054,hombre,0.25
4623801,4625015,hombre,2.20825
0310202,0308201,hombre,11.25
46135,0300908,hombre,0.75
46261_AM,46165,hombre,3.5
03095,03076,hombre,0.5
4620402,1203205,hombre,0.75
1212603,4607802,hombre,2.75
46081,12901,hombre,0.25
12085,46110,hombre,2.106
03056,46157,mujer,3.3795
46145,0301407,hombre,5.3025
0312201,4625001,mujer,2.6630000000000003
4624403,1204007,hombre,5.285000000000001
4625005,0305302,mujer,1.94625
46006,4601902,mujer,5.4715
46058_AM,4624401,mujer,1.5
46255_AM,0308202,mujer,1.25
46177_AM,46109,mujer,6.0
46082,46116,mujer,11.20225
4613104,03070,hombre,0.75
4622007,46063_AM,hombre,0.5
46139,0308203,hombre,1.8367499999999999
0301801,0306503,hombre,0.5
46116,46044,mujer,0.75
46182_AM,12011_AM,mujer,3.75
46127_AM,46077,mujer,0.25
46214_AM,0301801,mujer,0.5
46022_AM,0306301,mujer,2.25
03011,03058,mujer,0.75
0301407,0313902,mujer,1.75
4623801,4601703,mujer,2.0
46006,1204003,hombre,1.0
46195_AM,46098,hombre,2.0
46105,4600503,hombre,3.52675
46178,46179,hombre,1.0
0300908,0304102,hombre,1.25
4625008,1203204,mujer,2.84525
1204006,46007_AM,mujer,4.91875
46172,4601901,mujer,3.62275
1204006,4600503,mujer,1.25
0307902,4603103,mujer,0.75
46197_AM,46165,mujer,6.25
46044,46116,hombre,1.0
46172,0300903,hombre,1.6545
0306602_AD,0300901,hombre,1.5
0309908,0301903,hombre,2.25
0300902,0307102,hombre,1.0
4625011,0312203,hombre,1.75
03105,03120,hombre,1.75
46063_AM,0304701,hombre,0.5
4601704,03006_AM,hombre,0.93
0304901,4625012,mujer,2.4305
46060,46255_AM,hombre,2.19925
03088,46156,mujer,1.866
12138,0309002,mujer,0.25
1200903,4625005,mujer,5.49775
12004,1203202,mujer,4.0555
4615903,1213504,mujer,4.5
4625016,12027,mujer,3.10025
4623503,46116,mujer,1.5
0310203,46060,mujer,0.25
0310202,03056,hombre,0.75
4613102,12085,hombre,2.06475
4620401,12901,hombre,0.75
4601701,46200_AM,hombre,5.462
46211,46193,hombre,0.75
03077,0306605,hombre,1.25
4608301,46229_AM,hombre,0.5
46255_AM,4601902,hombre,1.75
1204005,4625016,mujer,6.166499999999999
46177_AM,46015,hombre,4.693
0306602_AD,4618403,mujer,1.25
0306302,0313303,mujer,1.373
12028,03042,mujer,0.5
4625017,46191,mujer,1.25
0302101,46257,mujer,1.0
0300908,46212_AM,mujer,0.25
03128,1204005,mujer,0.5
46110,0310403,mujer,0.25
1203204,4625016,hombre,2.0
46089_AM,0306501,hombre,0.5
4608302,46251_AM,hombre,2.0
4601701,1213503,hombre,0.5
46231_AM,0304702,hombre,2.0
46021,0312102,hombre,0.25
4600502,12011_AM,hombre,2.25
4622006,0303102,hombre,1.05375
0308201,46077,hombre,0.5
46181,0303104,hombre,3.8095
12138,46190,hombre,11.83325
46035,46163,hombre,5.9677500000000006
4623504,0310203,hombre,2.43525
0304101,03012,mujer,0.25
4625003,12136,mujer,1.75
0313901,46127_AM,mujer,1.0
4618403,03035_AM,mujer,5.197
03023_AM,46200_AM,hombre,6.0
0300902,0313301,hombre,3.549
0300901,0309902,hombre,1.5
46004_AM,0305301,hombre,0.25
46165,46062,hombre,1.25
4600501,46229_AM,hombre,2.75
4624402,4617102,hombre,9.76425
0301904,0305302,hombre,5.11975
0306504,46094,mujer,1.26125
4625018,4623801,mujer,1.25
03097_AM,03056,mujer,1.25
1208402,46256,mujer,2.0
4613104,46199,mujer,1.25
46074,1207702,mujer,0.75
46105,0303101,mujer,1.09825
03092_AM,0305902,hombre,0.25
0307102,4607001,hombre,0.5
46176,4601702,hombre,3.25
46257,0310203,hombre,1.3115
4625002,0312201,mujer,3.43525
1203201,12089,mujer,2.866
1204008,4613103,mujer,1.25
12121_AM,12031,mujer,4.5
1203203,46109,hombre,1.75
0309906,0306304,hombre,0.25
